Account Number,Account Source,Annual Revenue,State Code,Country Code,Channel Program Name,Industry,Name,Number of employees,Ownership,Rating,Site,Type,Year Started,Total Opportunity Amount,First Sale Date,Last Sale Date,Average Sales Cycle ,Number of Renewals,Num Opportunities Won,Num Opportunities Lost
2079,5,$669315.65,KS,US,3,Industrial Machinery/Components,Reichert LLC,89629,3,2,US,3,1935,199370,6/14/2015,10/22/2018,66,4,4,2
2080,1,$461479.48,MI,US,3,Business Services,Renner LLC,69329,3,3,US,7,1927,379587,07-01-2016,08-10-2018,56,5,2,1
2081,2,$44921.89,AL,US,3,Industrial Machinery/Components,Hagenes Group,81838,3,3,US,6,1942,478069,10-07-2015,2/25/2018,53,4,5,1
2082,5,$533378.83,IN,US,3,Investment Managers,Kshlerin-Gusikowski,74075,4,2,US,6,1965,788631,11-02-2016,7/14/2018,34,5,4,3
2083,3,$358889.41,IN,US,2,Building Materials,"Dickens, Bode and Adams",18447,3,3,US,6,1985,906078,5/26/2017,1/15/2019,57,2,1,4
2084,1,$182564.33,MA,US,2,Publishing,Boyle Inc,91452,2,2,US,1,1900,143657,10/18/2017,06-03-2018,36,5,3,4
2085,3,$747110.62,TN,US,3,Other Specialty Stores,Ruecker and Sons,84335,3,2,US,2,1999,645779,3/19/2016,08-12-2018,51,4,4,5
2086,4,$959463.50,OH,US,2,Steel/Iron Ore,Frami-Ruecker,29889,3,3,US,7,1919,20157,06-05-2016,1/13/2019,42,2,4,4
2087,3,$280899.34,HI,US,3,Telecommunications Equipment,Beatty-Hayes,34305,3,1,US,5,1911,865953,10/31/2016,11/15/2018,45,4,1,4
2088,3,$677136.83,KS,US,3,Hotels/Resorts,Collier-Rohan,65748,3,2,US,4,1951,105072,01-11-2017,01-05-2019,31,1,3,1
2089,2,$930184.37,CA,US,3,,Von-Larkin,2886,3,1,US,5,1920,479846,01-09-2018,09-12-2018,37,1,5,4
2090,5,$41089.37,WA,US,2,Beverages (Production/Distribution),Moen LLC,51909,3,2,US,6,1914,708096,4/27/2015,5/21/2018,38,5,3,2
2091,2,$160448.89,OH,US,2,,Bartell and Sons,51220,2,2,US,7,1956,802705,2/22/2017,07-02-2018,37,1,5,2
2092,2,$558260.50,AZ,US,3,Real Estate Investment Trusts,Parker LLC,19394,4,1,US,1,1998,433199,01-10-2017,12-12-2018,31,3,1,3
2093,2,$327708.73,PA,US,3,Medical/Dental Instruments,Nicolas LLC,18377,2,3,US,1,1921,176359,05-02-2015,9/20/2018,41,1,3,5
2094,2,$869136.55,NJ,US,2,,Effertz-Ruecker,95396,1,1,US,1,1919,334000,9/24/2017,04-06-2018,83,1,4,5
2095,1,$479161.72,FL,US,3,Integrated oil Companies,Brekke Group,61019,2,2,US,2,1923,727924,5/23/2017,01-07-2019,77,5,4,5
2096,3,$162966.99,CA,US,2,,Bogisich Group,9735,3,2,US,5,1977,279739,9/27/2017,4/16/2018,48,2,4,4
2097,5,$763983.30,NV,US,2,,"Walter, O'Hara and Corkery",75285,3,2,US,5,1993,65856,01-11-2017,2/28/2018,45,3,5,5
2098,2,$439953.88,WA,US,3,Major Banks,Walter Group,34247,3,3,US,3,1967,435685,10/31/2017,1/16/2019,81,4,3,5
2099,2,$208086.14,NE,US,2,Specialty Chemicals,Fay-Dietrich,38096,4,1,US,7,1953,548877,4/26/2015,10/28/2018,38,5,1,4
2100,5,$149877.06,WA,US,3,Natural Gas Distribution,Metz and Sons,99180,4,3,US,3,1918,752779,03-12-2017,1/29/2019,60,5,2,5
2101,4,$108771.45,WA,US,3,Specialty Chemicals,Schimmel Inc,69808,2,3,US,4,1917,555407,5/15/2016,07-07-2018,53,5,4,3
2102,2,$362400.94,ME,US,2,Real Estate,Walker-Rodriguez,81863,1,3,US,4,1900,338692,05-03-2016,04-10-2018,44,3,1,2
2103,5,$905235.93,CA,US,3,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Witting-McDermott,88447,3,3,US,5,1914,280492,10/31/2017,02-05-2018,34,4,1,2
2104,5,$549453.11,FL,US,3,Trucking Freight/Courier Services,"Barrows, Beier and King",98370,3,2,US,3,1914,623778,12/15/2015,11-07-2018,67,3,3,1
2105,2,$423766.87,AZ,US,2,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Jacobson-Towne,64409,3,2,US,7,1944,762869,6/21/2016,11/29/2018,86,5,2,2
2106,5,$776113.90,NY,US,3,Coal Mining,"Hegmann, Brown and Waters",86827,1,3,US,2,1987,189834,5/27/2017,2/21/2018,65,2,3,2
2107,5,$699305.14,CO,US,3,Real Estate Investment Trusts,"Price, O'Reilly and Cruickshank",11557,4,3,US,2,1939,277070,10-01-2015,3/14/2018,88,3,3,1
2108,2,$300655.89,PA,US,3,,Nolan and Sons,67069,4,1,US,1,1998,249727,10-08-2017,11/16/2018,54,1,3,5
2109,5,$436504.93,VA,US,2,,Waelchi Inc,36319,3,2,US,3,1989,683237,12/30/2015,5/30/2018,34,2,4,1
2110,1,$91953.02,GA,US,2,,Jerde-Barrows,71358,3,1,US,4,1916,800700,11/13/2015,8/20/2018,65,1,5,1
2111,1,$252436.24,NY,US,2,Major Banks,"Gerhold, Nader and Wiegand",55989,4,2,US,4,1972,981365,12/30/2015,05-10-2018,82,4,4,5
2112,5,$594287.31,MO,US,2,Computer Manufacturing,"Bednar, Bernier and Farrell",67522,2,1,US,2,1976,484456,04-12-2015,1/28/2019,67,4,3,4
2113,3,$12444.57,MO,US,3,Beverages (Production/Distribution),"Rippin, Windler and Bradtke",56697,2,2,US,5,1907,602684,3/28/2016,5/22/2018,61,5,2,2
2114,5,$10257.92,AL,US,2,Professional Services,"Treutel, Schamberger and Predovic",42871,4,3,US,2,1920,325653,09-02-2016,07-02-2018,49,4,4,5
2115,3,$140088.48,NY,US,3,Real Estate Investment Trusts,"Hammes, West and Murphy",32433,1,1,US,5,1932,246688,9/27/2015,09-08-2018,81,5,1,5
2116,5,$852131.91,MA,US,2,Oil & Gas Production,Macejkovic-Harris,51497,2,1,US,4,1977,287365,07-04-2016,1/29/2019,84,1,1,1
2117,3,$775050.02,TX,US,2,Broadcasting,"Swaniawski, West and Heidenreich",37066,1,3,US,6,1936,667639,8/17/2017,1/24/2019,54,3,1,1
2118,5,$864883.05,NY,US,3,Computer Software: Prepackaged Software,"Kutch, Fisher and Kertzmann",14355,1,2,US,5,1965,755593,02-01-2017,4/20/2018,45,2,5,3
2119,3,$165101.21,UT,US,3,,Haley LLC,28504,1,2,US,4,1980,553657,7/28/2015,12-10-2018,88,5,1,4
2120,5,$641082.23,CA,US,2,Major Banks,"Lemke, Huels and Russel",94064,1,1,US,2,1976,930737,09-01-2017,10/25/2018,36,4,5,2
2121,5,$907517.50,FL,US,3,,Marquardt LLC,70834,3,3,US,6,1999,994253,08-09-2016,03-05-2018,56,5,2,3
2122,1,$795874.05,FL,US,3,Business Services,"Larkin, Braun and Nader",99925,1,3,US,2,1977,180024,11/25/2016,06-02-2018,80,4,4,5
2123,5,$718596.09,ID,US,3,,Cruickshank Inc,91129,1,2,US,5,1993,982355,09-11-2016,10-06-2018,82,5,1,3
2124,3,$474831.23,AL,US,2,Food Distributors,Kuphal and Sons,46244,1,2,US,1,1963,113045,8/24/2015,4/24/2018,59,2,5,4
2125,4,$533601.28,MO,US,3,Professional Services,Bradtke Inc,32875,4,2,US,6,1960,380917,8/20/2017,2/23/2018,61,5,4,5
2126,5,$375799.24,TX,US,2,Real Estate,Williamson and Sons,41521,1,1,US,6,1962,989927,10/20/2015,2/28/2018,59,5,1,3
2127,4,$684619.53,FL,US,2,Restaurants,Kuvalis LLC,54268,3,3,US,7,1916,549938,4/16/2016,2/18/2018,42,5,4,4
2128,2,$287437.60,TX,US,2,,"Hegmann, Homenick and Jerde",77647,3,1,US,4,1905,330294,9/19/2015,10/31/2018,85,2,1,4
2129,3,$320198.17,TX,US,3,Restaurants,"Pfannerstill, Towne and Mayert",81210,1,1,US,1,1960,253747,10-09-2016,2/19/2018,33,1,4,4
2130,5,$862345.96,MN,US,3,,O'Hara Group,12725,1,3,US,4,1910,744320,02-12-2015,9/17/2018,66,5,2,4
2131,2,$241071.80,SC,US,2,Semiconductors,"Reilly, Sipes and Greenfelder",1838,1,1,US,6,1985,526648,9/24/2017,3/17/2018,40,3,5,4
2132,4,$765589.04,CA,US,2,Major Pharmaceuticals,Greenfelder-Gulgowski,35419,2,2,US,7,1903,888725,10/15/2015,09-12-2018,47,2,4,4
2133,2,$662274.61,LA,US,2,,Lesch Inc,68041,3,3,US,5,1915,673756,6/23/2017,12-07-2018,53,1,1,5
2134,4,$718207.77,AZ,US,2,Investment Bankers/Brokers/Service,Kulas and Sons,52767,2,2,US,1,1950,461290,2/26/2016,07-11-2018,88,3,3,1
2135,1,$950694.23,IL,US,3,Major Banks,Schinner-Walter,92896,1,2,US,1,1995,85525,6/26/2017,11/23/2018,85,5,4,3
2136,2,$405511.84,WV,US,2,"Computer Software: Programming, Data Processing","Cole, McDermott and Gleason",75668,2,1,US,7,1995,464402,7/18/2016,08-03-2018,62,5,5,1
2137,2,$688417.50,NY,US,3,,"Heathcote, Nikolaus and Reinger",2159,4,2,US,6,1945,28787,03-11-2015,08-08-2018,53,3,2,3
2138,1,$128174.78,TX,US,3,Services-Misc. Amusement & Recreation,Purdy Inc,82193,4,1,US,4,1909,422956,03-05-2016,9/30/2018,30,4,4,2
2139,5,$77945.02,TX,US,2,,VonRueden Group,75703,1,2,US,2,1961,319495,10/31/2015,4/29/2018,49,2,4,5
2140,2,$250847.37,CA,US,2,Biotechnology: Biological Products (No Diagnostic Substances),"Johnston, Swaniawski and Kemmer",79893,3,2,US,2,1939,567143,2/21/2017,3/23/2018,56,3,5,3
2141,4,$957641.23,TN,US,2,,Mertz-Nitzsche,57977,2,1,US,6,1927,128026,8/19/2017,12/22/2018,54,1,4,4
2142,2,$250959.51,TX,US,2,Auto Parts:O.E.M.,Carroll Group,93165,2,2,US,2,1943,525834,8/13/2016,11/23/2018,50,1,4,4
2143,4,$120225.45,AZ,US,2,Integrated oil Companies,Crooks and Sons,30682,4,3,US,5,1926,569517,01-07-2017,09-04-2018,39,2,1,3
2144,3,$373196.21,TX,US,3,,Reichert Inc,19817,4,1,US,1,1980,284841,09-08-2015,03-06-2018,60,1,1,4
2145,2,$876250.63,CA,US,2,,Dickens-Goyette,19531,4,2,US,3,1919,955830,11/29/2016,2/25/2018,85,4,3,3
2146,2,$89320.65,DC,US,2,Real Estate Investment Trusts,"Bayer, Goyette and Haley",86025,1,2,US,3,1939,409923,11-07-2017,09-08-2018,80,4,5,3
2147,5,$823784.84,FL,US,2,Medical Specialities,"Terry, Lindgren and Wilkinson",87546,3,2,US,6,1910,398235,9/24/2015,8/19/2018,72,3,1,4
2148,4,$888354.92,DC,US,3,,Walsh LLC,34863,2,2,US,7,1909,977889,05-04-2016,11-01-2018,84,2,4,5
2149,3,$860094.01,FL,US,3,,Pfeffer-Grant,87424,4,1,US,7,1997,629395,04-02-2017,05-11-2018,87,3,3,3
2150,1,$490957.47,MI,US,3,Other Specialty Stores,"Lockman, Abbott and Labadie",62197,1,1,US,4,1939,894206,3/28/2016,4/17/2018,67,2,4,5
2151,3,$503395.50,MI,US,2,Savings Institutions,Ebert-Simonis,83761,4,3,US,1,1962,396852,06-04-2016,05-01-2018,64,1,3,1
2152,4,$899825.16,OK,US,2,Finance: Consumer Services,"Windler, Ryan and Altenwerth",35654,3,1,US,4,1921,546605,5/31/2016,6/24/2018,59,1,5,5
2153,5,$638091.61,TX,US,3,,Walter Inc,30182,4,3,US,4,1977,355642,4/20/2015,12-02-2018,81,4,1,5
2154,4,$345279.91,FL,US,2,Business Services,Rogahn LLC,46358,2,2,US,3,1980,96487,7/15/2016,11-10-2018,72,5,3,3
2155,5,$407713.95,LA,US,2,Natural Gas Distribution,"Wintheiser, Nicolas and Berge",69251,3,1,US,6,1938,161069,12/15/2016,12/26/2018,81,3,2,4
2156,3,$52789.76,VA,US,3,Professional Services,Douglas LLC,4687,4,1,US,5,1955,833530,7/30/2016,06-03-2018,81,5,2,5
2157,4,$654951.77,NY,US,2,,Gulgowski-Koelpin,85790,3,3,US,2,1907,452454,12/28/2017,08-09-2018,51,4,5,5
2158,1,$408213.29,KS,US,3,,Schoen-Shanahan,84930,1,1,US,6,1970,554083,6/26/2015,01-07-2019,61,5,2,2
2159,2,$416545.93,MO,US,3,,Tremblay-Stehr,35094,2,2,US,2,1950,573432,1/30/2017,6/16/2018,30,3,3,2
2160,1,$520320.04,SC,US,2,RETAIL: Building Materials,Hilll Group,5198,2,1,US,7,1924,164723,8/20/2015,4/27/2018,78,2,5,5
2161,3,$458038.64,OH,US,2,Industrial Machinery/Components,"Shanahan, Conroy and Davis",19873,4,3,US,7,1937,675545,9/13/2016,05-04-2018,51,1,4,1
2162,4,$674669.19,MO,US,2,,Schneider LLC,16381,2,2,US,4,1918,531459,05-05-2015,10-03-2018,52,3,4,4
2163,1,$357075.89,NY,US,2,Telecommunications Equipment,Gislason-Auer,97103,3,3,US,2,1936,786102,12/27/2017,12/23/2018,45,5,5,4
2164,2,$643337.69,MT,US,3,Business Services,"Purdy, Shanahan and Waelchi",8104,1,3,US,4,1956,291005,6/24/2015,4/30/2018,61,1,2,5
2165,1,$383527.72,WA,US,3,Semiconductors,"Harvey, O'Kon and Yundt",62956,1,2,US,2,1950,388242,7/29/2017,10/29/2018,70,5,4,2
2166,3,$874795.70,TX,US,3,,Bechtelar Group,39965,3,1,US,5,1951,770205,3/13/2015,2/13/2018,48,5,2,2
2167,1,$129701.71,AL,US,3,,"Ebert, Douglas and Thiel",23142,3,3,US,3,1917,433571,12/18/2017,4/21/2018,36,4,3,4
2168,1,$573258.54,CT,US,2,Savings Institutions,Wisoky-Breitenberg,62953,1,1,US,3,1942,621387,6/25/2016,09-04-2018,34,4,2,2
2169,5,$967716.27,CT,US,3,,"Hammes, Ward and Wisozk",64828,4,2,US,1,1938,935075,12-04-2015,06-06-2018,83,5,4,1
2170,1,$28999.39,NY,US,2,Savings Institutions,Strosin Inc,46470,4,2,US,7,1922,675446,01-09-2018,7/13/2018,81,2,5,3
2171,1,$148150.69,CO,US,3,Miscellaneous,Ritchie-Schneider,86513,3,3,US,1,1924,730094,1/28/2016,10/13/2018,82,2,5,3
2172,2,$313721.45,AZ,US,2,Restaurants,Mueller LLC,32129,4,2,US,4,1998,685291,1/22/2016,9/16/2018,83,4,3,1
2173,3,$196525.55,NJ,US,2,Real Estate Investment Trusts,"Vandervort, Jast and Casper",24121,3,1,US,7,1900,697170,04-04-2017,08-05-2018,58,3,1,2
2174,5,$76372.06,NY,US,3,,Christiansen-Rippin,2505,2,2,US,6,1969,864006,5/24/2015,12-05-2018,58,3,1,4
2175,2,$759688.00,TX,US,2,Auto Manufacturing,"Ortiz, Windler and Brakus",94853,4,2,US,1,1946,906102,12-09-2016,9/17/2018,38,1,2,4
2176,3,$532984.50,CA,US,3,Industrial Machinery/Components,Kuhic-Jaskolski,85304,3,2,US,3,1977,231343,4/17/2016,3/20/2018,60,2,2,4
2177,3,$980183.50,CA,US,3,Industrial Machinery/Components,Lebsack and Sons,12264,3,1,US,5,1911,453802,10/26/2017,5/17/2018,54,2,2,4
2178,4,$694500.27,VA,US,2,Telecommunications Equipment,"Lindgren, Breitenberg and Keebler",78564,2,1,US,5,1910,291582,8/30/2015,03-06-2018,47,3,2,4
2179,4,$73054.81,PA,US,3,Major Banks,Kuphal-Gaylord,91554,1,1,US,5,1984,86389,09-06-2016,8/27/2018,78,3,4,4
2180,3,$639595.49,FL,US,2,,Conroy-Casper,81874,3,3,US,7,1952,114447,04-10-2016,11/19/2018,42,1,2,2
2181,1,$69057.13,IN,US,1,Coal Mining,"Windler, Cormier and Moen",35583,3,1,US,6,1927,438089,12-05-2016,04-09-2018,84,3,2,4
2182,4,$71125.49,CA,US,3,Auto Parts:O.E.M.,Von-Casper,61650,4,3,US,6,1978,156231,6/25/2016,04-08-2018,80,2,4,3
2183,3,$199075.51,OH,US,2,,"Sporer, Lindgren and Herman",6797,1,3,US,1,1904,634526,12/28/2016,10-02-2018,55,2,4,1
2184,5,$636350.40,TX,US,2,Medical Specialities,"Emard, Pouros and Cummings",93632,4,3,US,5,1986,819174,01-10-2017,10/25/2018,56,5,3,5
2185,4,$146821.34,CA,US,3,Diversified Commercial Services,Crona-Mueller,15212,2,3,US,5,1984,926668,4/23/2015,11/19/2018,84,3,3,4
2186,2,$240456.57,GA,US,3,Medical/Dental Instruments,"Fahey, Nolan and Davis",89484,3,2,US,7,1906,76783,10-01-2017,10/31/2018,71,3,2,2
2187,5,$616805.67,TX,US,3,Major Pharmaceuticals,Lowe Group,72735,1,2,US,3,1907,791918,04-08-2017,10/20/2018,47,1,5,3
2188,4,$559818.86,TN,US,2,Major Pharmaceuticals,"Bernier, Halvorson and Runte",82401,2,3,US,3,1963,62945,10-08-2015,10-09-2018,32,2,4,3
2189,2,$851729.77,TN,US,2,Real Estate Investment Trusts,Abernathy-Cummerata,31787,1,2,US,7,1933,355347,06-11-2017,6/16/2018,84,4,2,2
2190,1,$388256.76,FL,US,3,Forest Products,Mayert-Price,59662,2,3,US,5,1955,891059,4/23/2017,1/25/2019,75,5,1,2
2191,2,$731436.70,NY,US,3,Medical Specialities,Flatley-Keeling,8884,1,2,US,4,1993,913190,1/31/2018,4/17/2018,56,3,4,1
2192,4,$679105.10,OH,US,3,Major Pharmaceuticals,Reichert-Volkman,72818,1,1,US,5,1910,141796,4/16/2017,4/20/2018,59,4,1,1
2193,2,$534421.57,LA,US,3,Specialty Chemicals,Wilkinson LLC,87600,2,2,US,2,1937,576752,3/15/2016,6/15/2018,30,2,4,4
2194,3,$280726.28,NV,US,4,Other Consumer Services,Orn-Brekke,90060,4,3,US,1,1966,159023,1/16/2018,3/27/2018,47,5,3,3
2195,1,$396552.02,FL,US,2,Biotechnology: Laboratory Analytical Instruments,Wehner-Leuschke,4270,3,3,US,1,1917,81122,3/24/2017,7/15/2018,65,1,1,2
2196,1,$344252.39,NY,US,2,Major Pharmaceuticals,Cummerata-Moore,5284,3,3,US,2,1918,461878,6/20/2015,12/15/2018,76,3,2,1
2197,1,$709054.15,IL,US,3,,Goodwin-Gaylord,16957,3,2,US,1,1901,862846,11-10-2015,10-02-2018,88,3,2,3
2198,1,$843252.74,IL,US,2,,"Ward, Hammes and Bartell",80217,3,2,US,7,1920,823664,2/13/2016,3/19/2018,45,5,5,4
2199,1,$868184.52,IN,US,3,Catalog/Specialty Distribution,"Conroy, Mosciski and Schultz",91540,1,1,US,1,1908,669767,04-04-2017,4/25/2018,72,3,2,1
2200,5,$560796.78,TX,US,3,Beverages (Production/Distribution),Wehner Group,98590,2,1,US,3,1959,173644,01-11-2018,09-01-2018,90,5,3,2
2201,3,$867609.33,AR,US,3,Restaurants,"Spencer, Lockman and Wehner",46594,2,2,US,4,1919,420454,10/16/2016,1/13/2019,41,5,5,1
2202,4,$56108.12,WA,US,3,Apparel,"Labadie, Block and Shields",22538,1,3,US,5,1980,128599,10/16/2017,6/25/2018,47,3,3,4
2203,5,$146738.82,FL,US,2,Oil Refining/Marketing,Rice-VonRueden,13994,1,2,US,2,1988,572007,01-09-2018,7/25/2018,79,2,2,1
2204,2,$417919.73,NJ,US,2,Major Banks,Metz LLC,95721,2,3,US,4,1996,663084,3/26/2017,10/24/2018,51,2,1,1
2205,2,$233226.76,IL,US,2,Semiconductors,Jacobi Inc,16892,4,3,US,3,1951,932468,09-05-2015,02-09-2018,30,3,2,4
2206,3,$210337.82,NY,US,2,Electric Utilities: Central,"Gibson, Schowalter and O'Kon",39140,2,1,US,4,1943,934609,2/23/2017,09-09-2018,38,2,5,2
2207,3,$152198.98,TX,US,2,,Larkin-Welch,23902,3,3,US,5,1957,516713,4/13/2016,10/16/2018,54,3,1,4
2208,2,$776891.46,MI,US,4,Business Services,"Altenwerth, Wisozk and Gutkowski",95400,4,2,US,5,1948,205956,8/21/2015,9/15/2018,67,3,3,1
2209,5,$497091.57,PA,US,3,,Lynch Inc,34430,1,2,US,1,1992,66842,7/31/2017,4/27/2018,45,1,1,4
2210,5,$357937.23,TN,US,3,Semiconductors,Koss-Hyatt,25336,1,1,US,6,1990,660002,4/13/2016,06-04-2018,32,5,5,3
2211,1,$199199.37,TX,US,3,EDP Services,Lebsack Group,34019,3,2,US,7,1984,72909,4/16/2016,3/26/2018,36,4,2,2
2212,4,$945383.70,TX,US,2,Real Estate,Kemmer-Hills,25362,2,1,US,1,1903,651932,04-10-2017,2/14/2018,69,4,2,5
2213,4,$224711.41,CA,US,2,,Harber-Cormier,83818,4,2,US,7,1915,357143,09-08-2017,2/20/2018,60,4,1,4
2214,4,$36370.77,TX,US,3,Major Banks,"Gaylord, Wehner and Shanahan",25203,2,2,US,3,1975,84780,4/13/2016,1/26/2019,58,2,2,1
2215,5,$767083.83,NC,US,2,Industrial Machinery/Components,"Cruickshank, Balistreri and Medhurst",23898,2,3,US,7,1923,226067,8/31/2016,5/27/2018,30,3,4,3
2216,1,$440692.27,OR,US,3,,"Kohler, Wuckert and Jacobi",27308,3,1,US,2,1918,177093,06-08-2016,02-10-2018,53,5,5,1
2217,3,$952515.33,NY,US,4,,"Kihn, Kreiger and Lindgren",43849,2,2,US,5,1917,862709,4/18/2016,2/28/2018,36,3,1,3
2218,5,$739272.93,DE,US,2,Major Pharmaceuticals,Fahey-Raynor,71443,1,1,US,3,1977,819327,2/24/2015,1/16/2019,39,5,5,1
2219,3,$572373.70,MA,US,2,,Runolfsdottir Group,88338,1,3,US,3,1937,464003,5/25/2015,10/29/2018,38,5,3,1
2220,3,$872190.92,TX,US,3,Telecommunications Equipment,Rosenbaum Group,26210,1,2,US,7,1985,405387,11-07-2016,02-01-2019,80,2,3,3
2221,5,$398443.07,IN,US,3,Major Pharmaceuticals,Padberg LLC,12824,2,2,US,2,1938,721420,5/13/2017,1/20/2019,85,1,4,2
2222,1,$647103.89,TX,US,2,Biotechnology: Biological Products (No Diagnostic Substances),"Shields, Runolfsson and Friesen",16177,1,3,US,5,1993,539977,02-12-2016,11-02-2018,72,3,2,3
2223,3,$4699.45,TX,US,2,Military/Government/Technical,Green and Sons,94785,2,2,US,5,1906,877343,08-10-2016,10/19/2018,62,3,1,4
2224,4,$867596.02,IA,US,2,Major Banks,Gottlieb and Sons,53677,2,1,US,3,1977,292046,9/15/2016,10-12-2018,33,2,2,3
2225,1,$723616.96,WI,US,2,,Goyette Group,44440,3,1,US,2,1932,209036,05-12-2017,5/26/2018,77,5,1,5
2226,1,$612106.08,NJ,US,3,,"Schneider, Kassulke and Hyatt",95007,1,1,US,4,1999,39551,1/19/2018,1/23/2019,85,1,1,1
2227,3,$371451.68,OH,US,2,,"Cartwright, Bradtke and Aufderhar",71761,2,3,US,4,1974,468126,4/20/2015,05-10-2018,90,2,4,3
2228,3,$674460.68,DC,US,3,,Armstrong Group,41863,4,3,US,6,1956,121740,8/27/2017,2/17/2018,66,5,3,4
2229,1,$642704.86,GA,US,3,Industrial Specialties,Thompson Group,1785,3,3,US,5,1970,645244,08-09-2017,1/19/2019,71,5,2,4
2230,3,$344830.36,AL,US,3,Homebuilding,"Connelly, Heaney and Marks",30527,1,3,US,1,1929,146345,08-01-2015,01-06-2019,67,5,2,4
2231,3,$15942.80,FL,US,3,Oil & Gas Production,"Hills, Reichel and Mertz",11898,4,3,US,7,1908,121780,12-12-2015,8/31/2018,43,5,5,2
2232,3,$999308.21,VA,US,2,,Lockman Inc,5598,2,2,US,1,1993,382479,1/19/2018,06-02-2018,42,2,1,3
2233,3,$567284.75,FL,US,3,,Schuppe-Ortiz,64421,2,2,US,3,1969,558853,6/25/2015,6/13/2018,73,1,4,4
2234,1,$379787.75,TN,US,2,Marine Transportation,"Hoeger, West and Yundt",88439,2,3,US,4,1947,413313,07-10-2016,3/27/2018,81,2,1,3
2235,3,$494075.21,OK,US,2,Savings Institutions,Homenick and Sons,93802,2,3,US,4,1971,831045,1/21/2016,5/28/2018,73,3,5,2
2236,4,$62343.24,TX,US,2,Power Generation,Williamson-Hand,22472,3,1,US,6,1927,996986,12-06-2017,11/27/2018,73,2,2,3
2237,2,$111379.78,CA,US,3,Major Pharmaceuticals,"Turcotte, Jaskolski and Berge",29356,1,1,US,1,1928,314881,10-04-2015,2/17/2018,47,5,5,1
2238,2,$948583.62,NV,US,2,Telecommunications Equipment,Nitzsche Group,2550,3,3,US,3,1904,309842,5/13/2017,7/23/2018,49,5,2,1
2239,5,$395446.33,CT,US,3,Industrial Specialties,"Rippin, Spinka and Terry",25753,1,3,US,6,1960,615623,4/20/2017,9/25/2018,77,3,4,5
2240,2,$435112.98,DC,US,2,Major Banks,Davis LLC,88482,2,2,US,4,1979,688231,01-09-2017,8/14/2018,80,1,3,3
2241,1,$574273.92,TX,US,2,Containers/Packaging,"Ziemann, Breitenberg and Rippin",76968,3,3,US,1,1983,495055,08-04-2015,10/17/2018,76,5,3,5
2242,2,$428863.96,CO,US,3,Business Services,Stark-Emmerich,92575,1,1,US,3,1975,984975,8/26/2016,10-04-2018,72,3,1,3
2243,4,$561392.02,AR,US,3,Business Services,Paucek-Hackett,9990,3,3,US,2,1979,817665,12-11-2015,11/29/2018,53,3,3,2
2244,4,$7916.43,IN,US,3,,Dietrich-O'Connell,95013,3,2,US,6,1950,461031,12-03-2015,02-03-2019,89,1,4,4
2245,4,$981900.17,WI,US,2,Electrical Products,Boyer and Sons,43110,4,3,US,2,1980,362047,4/22/2016,01-09-2019,42,1,4,1
2246,4,$988936.07,TX,US,3,Semiconductors,"Hudson, Wyman and Torphy",26595,1,2,US,7,1932,841942,03-06-2016,6/15/2018,70,4,5,5
2247,2,$294089.14,FL,US,3,Metal Fabrications,Windler and Sons,85887,2,3,US,7,1941,91519,7/23/2017,5/20/2018,52,3,2,3
2248,3,$411007.47,WI,US,2,Business Services,Harvey-Gaylord,15292,1,2,US,2,1980,662912,12-07-2016,4/30/2018,67,4,1,1
2249,2,$620311.00,VA,US,3,Radio And Television Broadcasting And Communications Equipment,Lehner-Howell,92108,1,2,US,3,1941,231445,12/31/2015,7/25/2018,63,3,5,3
2250,3,$427306.09,ID,US,2,Major Banks,"Wuckert, Swaniawski and Leuschke",69508,1,3,US,7,1905,31183,3/24/2015,01-02-2019,55,2,4,1
2251,2,$782585.09,TX,US,3,Advertising,"Schulist, Lebsack and Schulist",64922,2,1,US,5,1985,416001,1/24/2016,4/28/2018,41,4,2,5
2252,3,$25165.55,IL,US,2,Electric Utilities: Central,"Hagenes, Bayer and Fay",6635,3,2,US,2,1929,506311,10/19/2017,11/13/2018,89,5,5,2
2253,5,$25357.36,AZ,US,2,,"Wunsch, Schneider and Kessler",99199,1,3,US,4,1914,356696,04-11-2016,09-12-2018,78,3,2,3
2254,4,$517763.24,NY,US,3,,"Halvorson, Flatley and Turcotte",37123,4,2,US,4,2000,378758,12-06-2017,12-10-2018,46,1,5,1
2255,1,$474868.26,ND,US,3,Real Estate Investment Trusts,Watsica-Torp,78845,2,3,US,7,1996,497612,3/31/2016,07-11-2018,90,4,5,2
2256,2,$579170.35,IN,US,3,Power Generation,Runte Inc,71195,4,2,US,1,1964,808705,12/31/2015,09-08-2018,50,1,1,4
2257,1,$864867.80,NY,US,3,Major Banks,Reynolds-Marquardt,5261,3,1,US,3,1975,570550,11/16/2016,06-05-2018,35,5,3,2
2258,5,$830698.01,FL,US,2,Telecommunications Equipment,Effertz and Sons,75089,3,2,US,4,1987,384822,7/17/2015,9/25/2018,45,3,3,3
2259,4,$495381.26,MD,US,3,Real Estate Investment Trusts,Dickinson Group,69905,4,3,US,5,1912,392462,8/27/2016,4/29/2018,51,4,3,3
